iso_code,Location,Date,Total cases,New cases,Total deaths,New deaths,Total tests
IDN,Indonesia,9/10/2020,207203,3861,8456,120,1449629
IDN,Indonesia,9/11/2020,210940,3737,8544,88,1469943
IDN,Indonesia,9/12/2020,214746,3806,8650,106,1498292
IDN,Indonesia,9/13/2020,218382,3636,8723,73,1523214
IDN,Indonesia,9/14/2020,221523,3141,8841,118,1549352
IDN,Indonesia,9/15/2020,225030,3507,8965,124,1592056
IDN,Indonesia,9/16/2020,228993,3963,9100,135,
IDN,Indonesia,9/17/2020,232628,3635,9222,122,1622769
IDN,Indonesia,9/18/2020,236519,3891,9336,114,1652324
IDN,Indonesia,9/19/2020,240687,4168,9448,112,1676648
IDN,Indonesia,9/20/2020,244676,3989,9553,105,1698202
IDN,Indonesia,9/21/2020,248852,4176,9677,124,1718175
IDN,Indonesia,9/22/2020,252923,4071,9837,160,1743000
IDN,Indonesia,9/23/2020,257388,4465,9977,140,1799563
IDN,Indonesia,9/24/2020,262022,4634,10105,128,1834349
IDN,Indonesia,9/25/2020,266845,4823,10218,113,1860768
IDN,Indonesia,9/26/2020,271339,4494,10308,90,1886426
IDN,Indonesia,9/27/2020,275213,3874,10386,78,1907226
IDN,Indonesia,9/28/2020,278722,3509,10473,87,1934863
IDN,Indonesia,9/29/2020,282724,4002,10601,128,1962754
IDN,Indonesia,9/30/2020,287008,4284,10740,139,1993694
IDN,Indonesia,10/1/2020,291182,4174,10856,116,2023990
IDN,Indonesia,10/2/2020,295499,4317,10972,116,2050821
IDN,Indonesia,10/3/2020,299506,4007,11055,83,
IDN,Indonesia,10/4/2020,303498,3992,11151,96,2096584
IDN,Indonesia,10/5/2020,307120,3622,11253,102,2119355
IDN,Indonesia,10/6/2020,311176,4056,11374,121,2145508
IDN,Indonesia,10/7/2020,315714,4538,11472,98,2177675
IDN,Indonesia,10/8/2020,320564,4850,11580,108,2210576
IDN,Indonesia,10/9/2020,324658,4094,11677,97,2249694
IDN,Indonesia,10/10/2020,328952,4294,11765,88,2283369
IDN,Indonesia,10/11/2020,333449,4497,11844,79,2305532
IDN,Indonesia,10/12/2020,336716,3267,11935,91,2338550
IDN,Indonesia,10/13/2020,340622,3906,12027,92,2378562
IDN,Indonesia,10/14/2020,344749,4127,12156,129,2415606
IDN,Indonesia,10/15/2020,349160,4411,12268,112,2449725
IDN,Indonesia,10/16/2020,353461,4301,12347,79,2479922
IDN,Indonesia,10/17/2020,357762,4301,12431,84,2505898
IDN,Indonesia,10/18/2020,361867,4105,12511,80,2528319
IDN,Indonesia,10/19/2020,365240,3373,12617,106,2553521
IDN,Indonesia,10/20/2020,368842,3602,12734,117,2583085
IDN,Indonesia,10/21/2020,373109,4267,12857,123,2613682
IDN,Indonesia,10/22/2020,377541,4432,12959,102,2647094
IDN,Indonesia,10/23/2020,381910,4369,13077,118,2679774
IDN,Indonesia,10/24/2020,385980,4070,13205,128,
IDN,Indonesia,10/25/2020,389712,3732,13299,94,2711239
IDN,Indonesia,10/26/2020,392934,3222,13411,112,2730231
IDN,Indonesia,10/27/2020,396454,3520,13512,101,2777969
IDN,Indonesia,10/28/2020,400483,4029,13612,100,2805313
IDN,Indonesia,10/29/2020,404048,3565,13701,89,2830706
IDN,Indonesia,10/30/2020,406945,2897,13782,81,2853984
IDN,Indonesia,10/31/2020,410088,3143,13869,87,2881443
IDN,Indonesia,11/1/2020,412784,2696,13943,74,2899414
IDN,Indonesia,11/2/2020,415402,2618,14044,101,2919560
IDN,Indonesia,11/3/2020,418375,2973,14146,102,2941778
IDN,Indonesia,11/4/2020,421731,3356,14259,113,2969883
IDN,Indonesia,11/5/2020,425796,4065,14348,89,3001189
IDN,Indonesia,11/6/2020,429574,3778,14442,94,3030661
IDN,Indonesia,11/7/2020,433836,4262,14540,98,3059777
IDN,Indonesia,11/8/2020,437716,3880,14614,74,3080718
IDN,Indonesia,11/9/2020,440569,2853,14689,75,3105465
IDN,Indonesia,11/10/2020,444348,3779,14761,72,3137485
IDN,Indonesia,11/11/2020,448118,3770,14836,75,3175096
IDN,Indonesia,11/12/2020,452291,4173,14933,97,3211592
IDN,Indonesia,11/13/2020,457735,5444,15037,104,3249484
IDN,Indonesia,11/14/2020,463007,5272,15148,111,
IDN,Indonesia,11/15/2020,467113,4106,15211,63,3288194
IDN,Indonesia,11/16/2020,470648,3535,15296,85,3313590
IDN,Indonesia,11/17/2020,474455,3807,15393,97,3341160
IDN,Indonesia,11/18/2020,478720,4265,15503,110,3415613
IDN,Indonesia,11/19/2020,483518,4798,15600,97,3456835
IDN,Indonesia,11/20/2020,488310,4792,15678,78,3496039
IDN,Indonesia,11/21/2020,493308,4998,15774,96,3526607
IDN,Indonesia,11/22/2020,497668,4360,15884,110,3553142
IDN,Indonesia,11/23/2020,502110,4442,16002,118,3580476
IDN,Indonesia,11/24/2020,506302,4192,16111,109,3608244
IDN,Indonesia,11/25/2020,511836,5534,16225,114,3651964
IDN,Indonesia,11/26/2020,516753,4917,16352,127,3690126
IDN,Indonesia,11/27/2020,522581,5828,16521,169,3729561
IDN,Indonesia,11/28/2020,527999,5418,16646,125,3766860
IDN,Indonesia,11/29/2020,534266,6267,16815,169,3797881
IDN,Indonesia,11/30/2020,538883,4617,16945,130,3827720
IDN,Indonesia,12/1/2020,543975,5092,17081,136,3865412
IDN,Indonesia,12/2/2020,549508,5533,17199,118,3907273
IDN,Indonesia,12/3/2020,557877,8369,17355,156,
IDN,Indonesia,12/4/2020,563680,5803,17479,124,
IDN,Indonesia,12/5/2020,569707,6027,17589,110,
IDN,Indonesia,12/6/2020,575796,6089,17740,151,
IDN,Indonesia,12/7/2020,581550,5754,17867,127,
IDN,Indonesia,12/8/2020,586842,5292,18000,133,
IDN,Indonesia,12/9/2020,592900,6058,18171,171,4143604
IDN,Indonesia,12/10/2020,598933,6033,18336,165,
IDN,Indonesia,12/11/2020,605243,6310,18511,175,
IDN,Indonesia,12/12/2020,611631,6388,18653,142,
IDN,Indonesia,12/13/2020,617820,6189,18819,166,
IDN,Indonesia,12/14/2020,623309,5489,18956,137,
IDN,Indonesia,12/15/2020,629429,6120,19111,155,
IDN,Indonesia,12/16/2020,636154,6725,19248,137,4347393
IDN,Indonesia,12/17/2020,643508,7354,19390,142,4383985
IDN,Indonesia,12/18/2020,650197,6689,19514,124,4427446
IDN,Indonesia,12/19/2020,657948,7751,19659,145,4465960
IDN,Indonesia,12/20/2020,664930,6982,19880,221,4507874
IDN,Indonesia,12/21/2020,671778,6848,20085,205,4536711
IDN,Indonesia,12/22/2020,678125,6347,20257,172,4561464
IDN,Indonesia,12/23/2020,685639,7514,20408,151,4592232
IDN,Indonesia,12/24/2020,692838,7199,20589,181,4625786
IDN,Indonesia,12/25/2020,700097,7259,20847,258,4665868
IDN,Indonesia,12/26/2020,706837,6740,20994,147,4700999
IDN,Indonesia,12/27/2020,713365,6528,21237,243,4732231
IDN,Indonesia,12/28/2020,719219,5854,21452,215,4761656
IDN,Indonesia,12/29/2020,727122,7903,21703,251,4788286
IDN,Indonesia,12/30/2020,735124,8002,21944,241,4875480
IDN,Indonesia,12/31/2020,743198,8074,22138,194,4912745
IDN,Indonesia,1/1/2021,751270,8072,22329,191,4940146
IDN,Indonesia,1/2/2021,758473,7203,22555,226,4964525
IDN,Indonesia,1/3/2021,765350,6877,22734,179,4992303
IDN,Indonesia,1/4/2021,772103,6753,22911,177,5022974
IDN,Indonesia,1/5/2021,779548,7445,23109,198,5061283
IDN,Indonesia,1/6/2021,788402,8854,23296,187,5106017
IDN,Indonesia,1/7/2021,797723,9321,23520,224,5150808
IDN,Indonesia,1/8/2021,808340,10617,23753,233,5193413
IDN,Indonesia,1/9/2021,818386,10046,23947,194,5232921
IDN,Indonesia,1/10/2021,828026,9640,24129,182,5264664
IDN,Indonesia,1/11/2021,836718,8692,24343,214,
IDN,Indonesia,1/12/2021,846765,10047,24645,302,5292612
IDN,Indonesia,1/13/2021,858043,11278,24951,306,5333160
IDN,Indonesia,1/14/2021,869600,11557,25246,295,5380137
IDN,Indonesia,1/15/2021,882418,12818,25484,238,5426234
IDN,Indonesia,1/16/2021,896642,14224,25767,283,5475700
IDN,Indonesia,1/17/2021,907929,11287,25987,220,5555428
IDN,Indonesia,1/18/2021,917015,9086,26282,295,5587809
IDN,Indonesia,1/19/2021,927380,10365,26590,308,5631280
IDN,Indonesia,1/20/2021,939948,12568,26857,267,5675028
IDN,Indonesia,1/21/2021,951651,11703,27203,346,
IDN,Indonesia,1/22/2021,965283,13632,27453,250,5770517
IDN,Indonesia,1/23/2021,977474,12191,27664,211,5813504
IDN,Indonesia,1/24/2021,989262,11788,27835,171,5848960
IDN,Indonesia,1/25/2021,999256,9994,28132,297,5883540
IDN,Indonesia,1/26/2021,1012350,13094,28468,336,5931637
IDN,Indonesia,1/27/2021,1024298,11948,28855,387,5978128
IDN,Indonesia,1/28/2021,1037993,13695,29331,476,6032242
IDN,Indonesia,1/29/2021,1051795,13802,29518,187,6084661
IDN,Indonesia,1/30/2021,1066313,14518,29728,210,6125290
IDN,Indonesia,1/31/2021,1078314,12001,29998,270,6158452
IDN,Indonesia,2/1/2021,1089308,10994,30277,279,6190345
IDN,Indonesia,2/2/2021,1099687,10379,30581,304,6233289
IDN,Indonesia,2/3/2021,1111671,11984,30770,189,6280182
IDN,Indonesia,2/4/2021,1123105,11434,31001,231,
IDN,Indonesia,2/5/2021,1134854,11749,31202,201,6366581
IDN,Indonesia,2/6/2021,1147010,12156,31393,191,
IDN,Indonesia,2/7/2021,1157837,10827,31556,163,
IDN,Indonesia,2/8/2021,1166079,8242,31763,207,6473598
IDN,Indonesia,2/9/2021,1174779,8700,31976,213,
IDN,Indonesia,2/10/2021,1183555,8776,32167,191,6553179
IDN,Indonesia,2/11/2021,1191990,8435,32381,214,
IDN,Indonesia,2/12/2021,1201859,9869,32656,275,6626984
IDN,Indonesia,2/13/2021,1210703,8844,32936,280,
IDN,Indonesia,2/14/2021,1217468,6765,33183,247,6676123
IDN,Indonesia,2/15/2021,1223930,6462,33367,184,6695764
IDN,Indonesia,2/16/2021,1233959,10029,33596,229,6721920
IDN,Indonesia,2/17/2021,1243646,9687,33788,192,6731911
IDN,Indonesia,2/18/2021,1252685,9039,33969,181,6767226
IDN,Indonesia,2/19/2021,1263299,10614,34152,183,6839040
IDN,Indonesia,2/20/2021,1271353,8054,34316,164,6871210
IDN,Indonesia,2/21/2021,1278653,7300,34489,173,6900519
IDN,Indonesia,2/22/2021,1288833,10180,34691,202,6943792
IDN,Indonesia,2/23/2021,1298608,9775,35014,323,6999368
IDN,Indonesia,2/24/2021,1306141,7533,35254,240,7051844
IDN,Indonesia,2/25/2021,1314634,8493,35518,264,7101863
IDN,Indonesia,2/26/2021,1322866,8232,35786,268,7141629
IDN,Indonesia,2/27/2021,1329074,6208,35981,195,7173023
IDN,Indonesia,2/28/2021,1334634,5560,36166,185,7194252
IDN,Indonesia,3/1/2021,1341314,6680,36325,159,7213192
IDN,Indonesia,3/2/2021,1347026,5712,36518,193,7243182
IDN,Indonesia,3/3/2021,1353834,6808,36721,203,7290849
IDN,Indonesia,3/4/2021,1361098,7264,36897,176,7329345
IDN,Indonesia,3/5/2021,1368069,6971,37026,129,
IDN,Indonesia,3/6/2021,1373836,5767,37154,128,7420374
IDN,Indonesia,3/7/2021,1379662,5826,37266,112,7423376
IDN,Indonesia,3/8/2021,1386556,6894,37547,281,
IDN,Indonesia,3/9/2021,1392945,6389,37757,210,
IDN,Indonesia,3/10/2021,1398578,5633,37932,175,
IDN,Indonesia,3/11/2021,1403722,5144,38049,117,
IDN,Indonesia,3/12/2021,1410134,6412,38229,180,
IDN,Indonesia,3/13/2021,1414741,4607,38329,100,
IDN,Indonesia,3/14/2021,1419455,4714,38426,97,
IDN,Indonesia,3/15/2021,1425044,5589,38573,147,7781193
IDN,Indonesia,3/16/2021,1430458,5414,38753,180,
IDN,Indonesia,3/17/2021,1437283,6825,38915,162,
IDN,Indonesia,3/18/2021,1443853,6570,39142,227,
IDN,Indonesia,3/19/2021,1450132,6279,39339,197,
IDN,Indonesia,3/20/2021,1455788,5656,39447,108,
IDN,Indonesia,3/21/2021,1460184,4396,39550,103,
IDN,Indonesia,3/22/2021,1465928,5744,39711,161,8076608
IDN,Indonesia,3/23/2021,1471225,5297,39865,154,
IDN,Indonesia,3/24/2021,1476452,5227,39983,118,8176521
IDN,Indonesia,3/25/2021,1482559,6107,40081,98,8229683
IDN,Indonesia,3/26/2021,1487541,4982,40166,85,
IDN,Indonesia,3/27/2021,1492002,4461,40364,198,8327183
IDN,Indonesia,3/28/2021,1496085,4083,40449,85,8357821
IDN,Indonesia,3/29/2021,1501093,5008,40581,132,8396863
IDN,Indonesia,3/30/2021,1505775,4682,40754,173,8445150
IDN,Indonesia,3/31/2021,1511712,5937,40858,104,8490864
IDN,Indonesia,4/1/2021,1517854,6142,41054,196,8545630
IDN,Indonesia,4/2/2021,1523179,5325,41151,97,8587036
IDN,Indonesia,4/3/2021,1527524,4345,41242,91,8623081
IDN,Indonesia,4/4/2021,1534255,6731,41669,427,8656962
IDN,Indonesia,4/5/2021,1537967,3712,41815,146,8695309
IDN,Indonesia,4/6/2021,1542516,4549,41977,162,8745068
IDN,Indonesia,4/7/2021,1547376,4860,42064,87,8798525
IDN,Indonesia,4/8/2021,1552880,5504,42227,163,8852778
IDN,Indonesia,4/9/2021,1558145,5265,42348,121,8900958
IDN,Indonesia,4/10/2021,1562868,4723,42443,95,8944665
IDN,Indonesia,4/11/2021,1566995,4127,42530,87,8975583
IDN,Indonesia,4/12/2021,1571824,4829,42656,126,9010017
IDN,Indonesia,4/13/2021,1577526,5702,42782,126,9060658
IDN,Indonesia,4/14/2021,1583182,5656,42906,124,9104944
IDN,Indonesia,4/15/2021,1589359,6177,43073,167,
IDN,Indonesia,4/16/2021,1594722,5363,43196,123,
IDN,Indonesia,4/17/2021,1599763,5041,43328,132,
IDN,Indonesia,4/18/2021,1604348,4585,43424,96,9280005
IDN,Indonesia,4/19/2021,1609300,4952,43567,143,9317272
IDN,Indonesia,4/20/2021,1614849,5549,43777,210,9365379
IDN,Indonesia,4/21/2021,1620569,5720,44007,230,9412427
IDN,Indonesia,4/22/2021,1626812,6243,44172,165,9468108
IDN,Indonesia,4/23/2021,1632248,5436,44346,174,9509667
IDN,Indonesia,4/24/2021,1636792,4544,44500,154,9551930
IDN,Indonesia,4/25/2021,1641194,4402,44594,94,9584455
IDN,Indonesia,4/26/2021,1647138,5944,44771,177,9621322
IDN,Indonesia,4/27/2021,1651794,4656,44939,168,9673217
LAO,Laos,3/24/2020,2,2,,,
LAO,Laos,3/25/2020,3,1,,,
LAO,Laos,3/26/2020,6,3,,,
LAO,Laos,3/27/2020,6,0,,,
LAO,Laos,3/28/2020,8,2,,,
LAO,Laos,3/29/2020,8,0,,,
LAO,Laos,3/30/2020,8,0,,,
LAO,Laos,3/31/2020,9,1,,,
LAO,Laos,4/1/2020,10,1,,,
LAO,Laos,4/2/2020,10,0,,,
LAO,Laos,4/3/2020,10,0,,,
LAO,Laos,4/4/2020,10,0,,,
LAO,Laos,4/5/2020,11,1,,,
LAO,Laos,4/6/2020,12,1,,,
LAO,Laos,4/7/2020,14,2,,,
LAO,Laos,4/8/2020,15,1,,,
LAO,Laos,4/9/2020,16,1,,,
LAO,Laos,4/10/2020,16,0,,,
LAO,Laos,4/11/2020,18,2,,,
LAO,Laos,4/12/2020,19,1,,,
LAO,Laos,4/13/2020,19,0,,,
LAO,Laos,4/14/2020,19,0,,,
LAO,Laos,4/15/2020,19,0,,,
LAO,Laos,4/16/2020,19,0,,,
LAO,Laos,4/17/2020,19,0,,,
LAO,Laos,4/18/2020,19,0,,,
LAO,Laos,4/19/2020,19,0,,,
LAO,Laos,4/20/2020,19,0,,,
LAO,Laos,4/21/2020,19,0,,,
LAO,Laos,4/22/2020,19,0,,,
LAO,Laos,4/23/2020,19,0,,,
LAO,Laos,4/24/2020,19,0,,,
LAO,Laos,4/25/2020,19,0,,,
LAO,Laos,4/26/2020,19,0,,,
LAO,Laos,4/27/2020,19,0,,,
LAO,Laos,4/28/2020,19,0,,,
LAO,Laos,4/29/2020,19,0,,,
LAO,Laos,4/30/2020,19,0,,,
LAO,Laos,5/1/2020,19,0,,,
LAO,Laos,5/2/2020,19,0,,,
LAO,Laos,5/3/2020,19,0,,,
LAO,Laos,5/4/2020,19,0,,,
LAO,Laos,5/5/2020,19,0,,,
LAO,Laos,5/6/2020,19,0,,,
LAO,Laos,5/7/2020,19,0,,,
LAO,Laos,5/8/2020,19,0,,,
LAO,Laos,5/9/2020,19,0,,,
LAO,Laos,5/10/2020,19,0,,,
LAO,Laos,5/11/2020,19,0,,,
LAO,Laos,5/12/2020,19,0,,,
LAO,Laos,5/13/2020,19,0,,,
LAO,Laos,5/14/2020,19,0,,,
LAO,Laos,5/15/2020,19,0,,,
LAO,Laos,5/16/2020,19,0,,,
LAO,Laos,5/17/2020,19,0,,,
LAO,Laos,5/18/2020,19,0,,,
LAO,Laos,5/19/2020,19,0,,,
LAO,Laos,5/20/2020,19,0,,,
LAO,Laos,5/21/2020,19,0,,,
LAO,Laos,5/22/2020,19,0,,,
LAO,Laos,5/23/2020,19,0,,,
LAO,Laos,5/24/2020,19,0,,,
LAO,Laos,5/25/2020,19,0,,,
LAO,Laos,5/26/2020,19,0,,,
LAO,Laos,5/27/2020,19,0,,,
LAO,Laos,5/28/2020,19,0,,,
LAO,Laos,5/29/2020,19,0,,,
LAO,Laos,5/30/2020,19,0,,,
LAO,Laos,5/31/2020,19,0,,,
LAO,Laos,6/1/2020,19,0,,,
LAO,Laos,6/2/2020,19,0,,,
LAO,Laos,6/3/2020,19,0,,,
LAO,Laos,6/4/2020,19,0,,,
LAO,Laos,6/5/2020,19,0,,,
LAO,Laos,6/6/2020,19,0,,,
LAO,Laos,6/7/2020,19,0,,,
LAO,Laos,6/8/2020,19,0,,,
LAO,Laos,6/9/2020,19,0,,,
LAO,Laos,6/10/2020,19,0,,,
LAO,Laos,6/11/2020,19,0,,,
LAO,Laos,6/12/2020,19,0,,,
LAO,Laos,6/13/2020,19,0,,,
LAO,Laos,6/14/2020,19,0,,,
LAO,Laos,6/15/2020,19,0,,,
LAO,Laos,6/16/2020,19,0,,,
LAO,Laos,6/17/2020,19,0,,,
LAO,Laos,6/18/2020,19,0,,,
LAO,Laos,6/19/2020,19,0,,,
LAO,Laos,6/20/2020,19,0,,,
LAO,Laos,6/21/2020,19,0,,,
LAO,Laos,6/22/2020,19,0,,,
LAO,Laos,6/23/2020,19,0,,,
LAO,Laos,6/24/2020,19,0,,,
LAO,Laos,6/25/2020,19,0,,,
LAO,Laos,6/26/2020,19,0,,,
LAO,Laos,6/27/2020,19,0,,,
LAO,Laos,6/28/2020,19,0,,,
LAO,Laos,6/29/2020,19,0,,,
LAO,Laos,6/30/2020,19,0,,,
LAO,Laos,7/1/2020,19,0,,,
LAO,Laos,7/2/2020,19,0,,,
LAO,Laos,7/3/2020,19,0,,,
LAO,Laos,7/4/2020,19,0,,,
LAO,Laos,7/5/2020,19,0,,,
LAO,Laos,7/6/2020,19,0,,,
LAO,Laos,7/7/2020,19,0,,,
LAO,Laos,7/8/2020,19,0,,,
LAO,Laos,7/9/2020,19,0,,,
LAO,Laos,7/10/2020,19,0,,,
LAO,Laos,7/11/2020,19,0,,,
LAO,Laos,7/12/2020,19,0,,,
LAO,Laos,7/13/2020,19,0,,,
LAO,Laos,7/14/2020,19,0,,,
LAO,Laos,7/15/2020,19,0,,,
LAO,Laos,7/16/2020,19,0,,,
LAO,Laos,7/17/2020,19,0,,,
LAO,Laos,7/18/2020,19,0,,,
LAO,Laos,7/19/2020,19,0,,,
LAO,Laos,7/20/2020,19,0,,,
LAO,Laos,7/21/2020,19,0,,,
LAO,Laos,7/22/2020,19,0,,,
LAO,Laos,7/23/2020,19,0,,,
LAO,Laos,7/24/2020,20,1,,,
LAO,Laos,7/25/2020,20,0,,,
LAO,Laos,7/26/2020,20,0,,,
LAO,Laos,7/27/2020,20,0,,,
LAO,Laos,7/28/2020,20,0,,,
LAO,Laos,7/29/2020,20,0,,,
LAO,Laos,7/30/2020,20,0,,,
LAO,Laos,7/31/2020,20,0,,,
LAO,Laos,8/1/2020,20,0,,,
LAO,Laos,8/2/2020,20,0,,,
LAO,Laos,8/3/2020,20,0,,,
LAO,Laos,8/4/2020,20,0,,,
LAO,Laos,8/5/2020,20,0,,,
LAO,Laos,8/6/2020,20,0,,,
LAO,Laos,8/7/2020,20,0,,,
LAO,Laos,8/8/2020,20,0,,,
LAO,Laos,8/9/2020,20,0,,,
LAO,Laos,8/10/2020,20,0,,,
LAO,Laos,8/11/2020,20,0,,,
LAO,Laos,8/12/2020,20,0,,,
LAO,Laos,8/13/2020,20,0,,,
LAO,Laos,8/14/2020,22,2,,,
LAO,Laos,8/15/2020,22,0,,,
LAO,Laos,8/16/2020,22,0,,,
LAO,Laos,8/17/2020,22,0,,,
LAO,Laos,8/18/2020,22,0,,,
LAO,Laos,8/19/2020,22,0,,,
LAO,Laos,8/20/2020,22,0,,,
LAO,Laos,8/21/2020,22,0,,,
LAO,Laos,8/22/2020,22,0,,,
LAO,Laos,8/23/2020,22,0,,,
LAO,Laos,8/24/2020,22,0,,,
LAO,Laos,8/25/2020,22,0,,,
LAO,Laos,8/26/2020,22,0,,,
LAO,Laos,8/27/2020,22,0,,,
LAO,Laos,8/28/2020,22,0,,,
LAO,Laos,8/29/2020,22,0,,,
LAO,Laos,8/30/2020,22,0,,,
LAO,Laos,8/31/2020,22,0,,,
LAO,Laos,9/1/2020,22,0,,,
LAO,Laos,9/2/2020,22,0,,,
LAO,Laos,9/3/2020,22,0,,,
LAO,Laos,9/4/2020,22,0,,,
LAO,Laos,9/5/2020,22,0,,,
LAO,Laos,9/6/2020,22,0,,,
LAO,Laos,9/7/2020,22,0,,,
LAO,Laos,9/8/2020,22,0,,,
LAO,Laos,9/9/2020,22,0,,,
LAO,Laos,9/10/2020,22,0,,,
LAO,Laos,9/11/2020,23,1,,,
LAO,Laos,9/12/2020,23,0,,,
LAO,Laos,9/13/2020,23,0,,,
LAO,Laos,9/14/2020,23,0,,,
LAO,Laos,9/15/2020,23,0,,,
LAO,Laos,9/16/2020,23,0,,,
LAO,Laos,9/17/2020,23,0,,,
LAO,Laos,9/18/2020,23,0,,,
LAO,Laos,9/19/2020,23,0,,,
LAO,Laos,9/20/2020,23,0,,,
LAO,Laos,9/21/2020,23,0,,,
LAO,Laos,9/22/2020,23,0,,,
LAO,Laos,9/23/2020,23,0,,,
LAO,Laos,9/24/2020,23,0,,,
LAO,Laos,9/25/2020,23,0,,,
LAO,Laos,9/26/2020,23,0,,,
LAO,Laos,9/27/2020,23,0,,,
LAO,Laos,9/28/2020,23,0,,,
LAO,Laos,9/29/2020,23,0,,,
LAO,Laos,9/30/2020,23,0,,,
LAO,Laos,10/1/2020,23,0,,,
LAO,Laos,10/2/2020,23,0,,,
LAO,Laos,10/3/2020,23,0,,,
LAO,Laos,10/4/2020,23,0,,,
LAO,Laos,10/5/2020,23,0,,,
LAO,Laos,10/6/2020,23,0,,,
LAO,Laos,10/7/2020,23,0,,,
LAO,Laos,10/8/2020,23,0,,,
LAO,Laos,10/9/2020,23,0,,,
LAO,Laos,10/10/2020,23,0,,,
LAO,Laos,10/11/2020,23,0,,,
LAO,Laos,10/12/2020,23,0,,,
LAO,Laos,10/13/2020,23,0,,,
LAO,Laos,10/14/2020,23,0,,,
LAO,Laos,10/15/2020,23,0,,,
LAO,Laos,10/16/2020,23,0,,,
LAO,Laos,10/17/2020,23,0,,,
LAO,Laos,10/18/2020,23,0,,,
LAO,Laos,10/19/2020,23,0,,,
LAO,Laos,10/20/2020,23,0,,,
LAO,Laos,10/21/2020,24,1,,,
LAO,Laos,10/22/2020,24,0,,,
LAO,Laos,10/23/2020,24,0,,,
LAO,Laos,10/24/2020,24,0,,,
LAO,Laos,10/25/2020,24,0,,,
LAO,Laos,10/26/2020,24,0,,,
LAO,Laos,10/27/2020,24,0,,,
LAO,Laos,10/28/2020,24,0,,,
LAO,Laos,10/29/2020,24,0,,,
LAO,Laos,10/30/2020,24,0,,,
LAO,Laos,10/31/2020,24,0,,,
LAO,Laos,11/1/2020,24,0,,,
LAO,Laos,11/2/2020,24,0,,,
LAO,Laos,11/3/2020,24,0,,,
LAO,Laos,11/4/2020,24,0,,,
LAO,Laos,11/5/2020,24,0,,,
LAO,Laos,11/6/2020,24,0,,,
LAO,Laos,11/7/2020,24,0,,,
LAO,Laos,11/8/2020,24,0,,,
LAO,Laos,11/9/2020,24,0,,,
LAO,Laos,11/10/2020,24,0,,,
LAO,Laos,11/11/2020,24,0,,,
LAO,Laos,11/12/2020,24,0,,,
LAO,Laos,11/13/2020,24,0,,,
LAO,Laos,11/14/2020,24,0,,,
LAO,Laos,11/15/2020,24,0,,,
LAO,Laos,11/16/2020,24,0,,,
LAO,Laos,11/17/2020,25,1,,,
LAO,Laos,11/18/2020,25,0,,,
LAO,Laos,11/19/2020,25,0,,,
LAO,Laos,11/20/2020,25,0,,,
LAO,Laos,11/21/2020,25,0,,,
LAO,Laos,11/22/2020,25,0,,,
LAO,Laos,11/23/2020,39,14,,,
LAO,Laos,11/24/2020,39,0,,,
LAO,Laos,11/25/2020,39,0,,,
LAO,Laos,11/26/2020,39,0,,,
LAO,Laos,11/27/2020,39,0,,,
LAO,Laos,11/28/2020,39,0,,,
LAO,Laos,11/29/2020,39,0,,,
LAO,Laos,11/30/2020,39,0,,,
LAO,Laos,12/1/2020,39,0,,,
LAO,Laos,12/2/2020,39,0,,,
LAO,Laos,12/3/2020,39,0,,,
LAO,Laos,12/4/2020,39,0,,,
LAO,Laos,12/5/2020,39,0,,,
LAO,Laos,12/6/2020,39,0,,,
LAO,Laos,12/7/2020,41,2,,,
LAO,Laos,12/8/2020,41,0,,,
LAO,Laos,12/9/2020,41,0,,,
LAO,Laos,12/10/2020,41,0,,,
LAO,Laos,12/11/2020,41,0,,,
LAO,Laos,12/12/2020,41,0,,,
LAO,Laos,12/13/2020,41,0,,,
LAO,Laos,12/14/2020,41,0,,,
LAO,Laos,12/15/2020,41,0,,,
LAO,Laos,12/16/2020,41,0,,,
LAO,Laos,12/17/2020,41,0,,,
LAO,Laos,12/18/2020,41,0,,,
LAO,Laos,12/19/2020,41,0,,,
LAO,Laos,12/20/2020,41,0,,,
LAO,Laos,12/21/2020,41,0,,,
LAO,Laos,12/22/2020,41,0,,,
LAO,Laos,12/23/2020,41,0,,,
LAO,Laos,12/24/2020,41,0,,,
LAO,Laos,12/25/2020,41,0,,,
LAO,Laos,12/26/2020,41,0,,,
LAO,Laos,12/27/2020,41,0,,,
LAO,Laos,12/28/2020,41,0,,,
LAO,Laos,12/29/2020,41,0,,,
LAO,Laos,12/30/2020,41,0,,,
LAO,Laos,12/31/2020,41,0,,,
LAO,Laos,1/1/2021,41,0,,,
LAO,Laos,1/2/2021,41,0,,,
LAO,Laos,1/3/2021,41,0,,,
LAO,Laos,1/4/2021,41,0,,,
LAO,Laos,1/5/2021,41,0,,,
LAO,Laos,1/6/2021,41,0,,,
LAO,Laos,1/7/2021,41,0,,,
LAO,Laos,1/8/2021,41,0,,,
LAO,Laos,1/9/2021,41,0,,,
LAO,Laos,1/10/2021,41,0,,,
LAO,Laos,1/11/2021,41,0,,,
LAO,Laos,1/12/2021,41,0,,,
LAO,Laos,1/13/2021,41,0,,,
LAO,Laos,1/14/2021,41,0,,,
LAO,Laos,1/15/2021,41,0,,,
LAO,Laos,1/16/2021,41,0,,,
LAO,Laos,1/17/2021,41,0,,,
LAO,Laos,1/18/2021,41,0,,,
